e1pond_id,e1plot_type,e1landname_size,fish_list,fish_name,module_e1_4_count,SET-OF-module_e1_4,e5farm_startyear,e5fish_species,e5fish_species_1,e5fish_species_2,e5fish_species_3,e5fish_species_4,e5fish_species_5,e5fish_species_6,e5fish_species_7,e5fish_species_8,e5fish_species_9,e5fish_species_10,e5fish_species_11,e5fish_species_12,e5fish_species_13,e5fish_species_14,e5fish_species_15,e5fish_species_16,e5fish_species_17,e5fish_species_18,e5fish_species_19,e5fish_species_20,e5fish_species_21,e5fish_species_22,e5fish_species_23,e5fish_species_24,e5fish_species_25,e5fish_species_26,e5fish_species_oth_l,e5fish_species_oth_s,e5fish_alternative,e5fish_alternative_1,e5fish_alternative_2,e5fish_alternative_3,e5fish_alternative_4,e5fish_alternative_5,e5fish_alternative_6,e5fish_alternative_7,e5shift_fishing,e5carp_small_fish,e5tilapia_clean,e5fam_lab_days,e5_hired_lab_days,e5_daily_wage,e5fingerling_cost,e5fishfeed_cost,e5other_cost,e5n_harvest,e5tot_harvest,e5lost_harvest,e5reason_lost,e5reason_lost_1,e5reason_lost_2,e5reason_lost_3,e5reason_lost_4,e5reason_lost__96,e5reason_lost_oth,PARENT_KEY,KEY,SET-OF-module_er
7,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:8fbffa6f-d166-4208-9d21-fe961c957b60/module_er[1]/module_e1_4,2010,6 10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,,0,0,0,2,4,0,,,,,,,,uuid:8fbffa6f-d166-4208-9d21-fe961c957b60,uuid:8fbffa6f-d166-4208-9d21-fe961c957b60/module_er[1],uuid:8fbffa6f-d166-4208-9d21-fe961c957b60/module_er
11,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:2ef96a6b-262e-4d12-96f5-20a08af19748/module_er[1]/module_e1_4,2016,1 5 6 10,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,150,0,7500,0,4000,0,50,120,0,,,,,,,,uuid:2ef96a6b-262e-4d12-96f5-20a08af19748,uuid:2ef96a6b-262e-4d12-96f5-20a08af19748/module_er[1],uuid:2ef96a6b-262e-4d12-96f5-20a08af19748/module_er
6,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:0d1d3350-d5ba-4610-8a76-4cd316807375/module_er[1]/module_e1_4,2000,1 6 10 17,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,0,6,600,2200,0,0,10,30,0,,,,,,,,uuid:0d1d3350-d5ba-4610-8a76-4cd316807375,uuid:0d1d3350-d5ba-4610-8a76-4cd316807375/module_er[1],uuid:0d1d3350-d5ba-4610-8a76-4cd316807375/module_er
3,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:45a3ca9c-63c5-42ab-859d-45cdc860b5a0/module_er[1]/module_e1_4,2019,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,,0,0,0,5,8,0,,,,,,,,uuid:45a3ca9c-63c5-42ab-859d-45cdc860b5a0,uuid:45a3ca9c-63c5-42ab-859d-45cdc860b5a0/module_er[1],uuid:45a3ca9c-63c5-42ab-859d-45cdc860b5a0/module_er
2,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:ff1d28f2-eac8-4671-83b9-677f87272a61/module_er[1]/module_e1_4,2014,6 9 10,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,60,10,4800,4000,1000,100,8,200,5,2,0,1,0,0,0,,uuid:ff1d28f2-eac8-4671-83b9-677f87272a61,uuid:ff1d28f2-eac8-4671-83b9-677f87272a61/module_er[1],uuid:ff1d28f2-eac8-4671-83b9-677f87272a61/module_er
3,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:ff1d28f2-eac8-4671-83b9-677f87272a61/module_er[2]/module_e1_4,2020,6 7 9 10 24,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,1,200,160,30000,160000,420000,5000,2,8000,40,2 4,0,1,0,1,0,,uuid:ff1d28f2-eac8-4671-83b9-677f87272a61,uuid:ff1d28f2-eac8-4671-83b9-677f87272a61/module_er[2],uuid:ff1d28f2-eac8-4671-83b9-677f87272a61/module_er
4,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:ea4ddd3a-8ebe-4985-8efd-137461a789d3/module_er[1]/module_e1_4,2006,1 5 7 8,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,20,0,2000,1800,5000,0,2,7.5,0,,,,,,,,uuid:ea4ddd3a-8ebe-4985-8efd-137461a789d3,uuid:ea4ddd3a-8ebe-4985-8efd-137461a789d3/module_er[1],uuid:ea4ddd3a-8ebe-4985-8efd-137461a789d3/module_er
3,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:265e8a4e-178a-49ea-9db8-a01486c981d6/module_er[1]/module_e1_4,2021,6 7 10,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,2,0,500,600,200,150,2,10,0,,,,,,,,uuid:265e8a4e-178a-49ea-9db8-a01486c981d6,uuid:265e8a4e-178a-49ea-9db8-a01486c981d6/module_er[1],uuid:265e8a4e-178a-49ea-9db8-a01486c981d6/module_er
16,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:d61d62aa-075d-4ed5-b947-a3ac6e813187/module_er[1]/module_e1_4,2020,6 10 24,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,1,3,0,400,1000,200,150,2,20,0,,,,,,,,uuid:d61d62aa-075d-4ed5-b947-a3ac6e813187,uuid:d61d62aa-075d-4ed5-b947-a3ac6e813187/module_er[1],uuid:d61d62aa-075d-4ed5-b947-a3ac6e813187/module_er
2,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:c5bc6d01-0938-414b-8352-6856f61c9045/module_er[1]/module_e1_4,2013,6 7 10,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,3,0,0,22000,80000,0,12,200,10,1,1,0,0,0,0,,uuid:c5bc6d01-0938-414b-8352-6856f61c9045,uuid:c5bc6d01-0938-414b-8352-6856f61c9045/module_er[1],uuid:c5bc6d01-0938-414b-8352-6856f61c9045/module_er
3,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:ad280703-c638-4f44-90c6-256192cd0883/module_er[1]/module_e1_4,1988,3 6 7 10,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,0.5,0,500,2000,0,0,7,22,0,,,,,,,,uuid:ad280703-c638-4f44-90c6-256192cd0883,uuid:ad280703-c638-4f44-90c6-256192cd0883/module_er[1],uuid:ad280703-c638-4f44-90c6-256192cd0883/module_er
6,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:269121e6-a813-4f45-a0c6-6fed05847301/module_er[1]/module_e1_4,2004,10 15 16 17 20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,6,500,0,0,0,2,33,0,,,,,,,,uuid:269121e6-a813-4f45-a0c6-6fed05847301,uuid:269121e6-a813-4f45-a0c6-6fed05847301/module_er[1],uuid:269121e6-a813-4f45-a0c6-6fed05847301/module_er
4,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:2737d423-8dac-4a9f-a3b1-85fa99025734/module_er[1]/module_e1_4,2014,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,0,30,0,3000,1200,500,0,4,8,0,,,,,,,,uuid:2737d423-8dac-4a9f-a3b1-85fa99025734,uuid:2737d423-8dac-4a9f-a3b1-85fa99025734/module_er[1],uuid:2737d423-8dac-4a9f-a3b1-85fa99025734/module_er
2,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:f2e05996-ed25-4b62-8b06-6d3428d5eef0/module_er[1]/module_e1_4,2019,10 12 14 16,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,5,3,450,400,2520,0,8,32,0,,,,,,,,uuid:f2e05996-ed25-4b62-8b06-6d3428d5eef0,uuid:f2e05996-ed25-4b62-8b06-6d3428d5eef0/module_er[1],uuid:f2e05996-ed25-4b62-8b06-6d3428d5eef0/module_er
13,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:5b99e6b7-756a-473d-8fc1-c672365bdc16/module_er[1]/module_e1_4,2015,6 10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,1,30,0,3000,2500,0,1000,1,150,0,,,,,,,,uuid:5b99e6b7-756a-473d-8fc1-c672365bdc16,uuid:5b99e6b7-756a-473d-8fc1-c672365bdc16/module_er[1],uuid:5b99e6b7-756a-473d-8fc1-c672365bdc16/module_er
8,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:1a3e17ba-4e8d-4ab4-a20a-4c306fa14134/module_er[1]/module_e1_4,1996,1 3 5 6,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,1,0,100,1300,0,0,25,20,0,,,,,,,,uuid:1a3e17ba-4e8d-4ab4-a20a-4c306fa14134,uuid:1a3e17ba-4e8d-4ab4-a20a-4c306fa14134/module_er[1],uuid:1a3e17ba-4e8d-4ab4-a20a-4c306fa14134/module_er
6,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:3b9dcefe-1a3f-46c1-ba15-d31665930fb0/module_er[1]/module_e1_4,2022,1 6 10,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,8,0,300,400,0,0,5,30,0,,,,,,,,uuid:3b9dcefe-1a3f-46c1-ba15-d31665930fb0,uuid:3b9dcefe-1a3f-46c1-ba15-d31665930fb0/module_er[1],uuid:3b9dcefe-1a3f-46c1-ba15-d31665930fb0/module_er
4,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:0f1fb3c6-f8f0-4d55-9a27-d85e36aa79d0/module_er[1]/module_e1_4,2019,6 10 24 25,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Bridget,,,,,,,,,,,0,1,1,0,100,2000,5000,0,1,65,0,,,,,,,,uuid:0f1fb3c6-f8f0-4d55-9a27-d85e36aa79d0,uuid:0f1fb3c6-f8f0-4d55-9a27-d85e36aa79d0/module_er[1],uuid:0f1fb3c6-f8f0-4d55-9a27-d85e36aa79d0/module_er
6,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:0f1fb3c6-f8f0-4d55-9a27-d85e36aa79d0/module_er[2]/module_e1_4,2023,10 24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,1,1,0,500,3000,2000,0,0,0,0,,,,,,,,uuid:0f1fb3c6-f8f0-4d55-9a27-d85e36aa79d0,uuid:0f1fb3c6-f8f0-4d55-9a27-d85e36aa79d0/module_er[2],uuid:0f1fb3c6-f8f0-4d55-9a27-d85e36aa79d0/module_er
11,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:4ca34f87-6b80-4fe6-998e-dd4f1aa3f3f6/module_er[1]/module_e1_4,2005,6 10 24,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,1,1,0,500,5000,10000,0,2,80,0,,,,,,,,uuid:4ca34f87-6b80-4fe6-998e-dd4f1aa3f3f6,uuid:4ca34f87-6b80-4fe6-998e-dd4f1aa3f3f6/module_er[1],uuid:4ca34f87-6b80-4fe6-998e-dd4f1aa3f3f6/module_er
3,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:e796a01c-02e2-4610-be2e-f315d40a6121/module_er[1]/module_e1_4,2015,1 6 7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,16,0,1200,1000,0,300,10,40,3,2,0,1,0,0,0,,uuid:e796a01c-02e2-4610-be2e-f315d40a6121,uuid:e796a01c-02e2-4610-be2e-f315d40a6121/module_er[1],uuid:e796a01c-02e2-4610-be2e-f315d40a6121/module_er
7,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:5cc3e8a1-6bab-44e4-97e9-ea46a72d046d/module_er[1]/module_e1_4,2016,1 5 6 17,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,160,80,12000,12600,15000,6000,10,530,0,,,,,,,,uuid:5cc3e8a1-6bab-44e4-97e9-ea46a72d046d,uuid:5cc3e8a1-6bab-44e4-97e9-ea46a72d046d/module_er[1],uuid:5cc3e8a1-6bab-44e4-97e9-ea46a72d046d/module_er
3,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:d2b3e026-260b-4463-8d91-0b135ed8d490/module_er[1]/module_e1_4,2015,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,,0,0,0,20,30,0,,,,,,,,uuid:d2b3e026-260b-4463-8d91-0b135ed8d490,uuid:d2b3e026-260b-4463-8d91-0b135ed8d490/module_er[1],uuid:d2b3e026-260b-4463-8d91-0b135ed8d490/module_er
9,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:7f308a66-1ae4-4897-a0f6-d4413864af94/module_er[1]/module_e1_4,2019,1 6 7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,0,1,500,16000,2000,0,2,160,60,2,0,1,0,0,0,,uuid:7f308a66-1ae4-4897-a0f6-d4413864af94,uuid:7f308a66-1ae4-4897-a0f6-d4413864af94/module_er[1],uuid:7f308a66-1ae4-4897-a0f6-d4413864af94/module_er
10,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:7f308a66-1ae4-4897-a0f6-d4413864af94/module_er[2]/module_e1_4,2019,6 7 8 16,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,0,2,500,5000,1000,0,4,80,20,2,0,1,0,0,0,,uuid:7f308a66-1ae4-4897-a0f6-d4413864af94,uuid:7f308a66-1ae4-4897-a0f6-d4413864af94/module_er[2],uuid:7f308a66-1ae4-4897-a0f6-d4413864af94/module_er
4,8,Poshu  charan vumi,1 2,"Tilapia, Rohu (Rui)",2,uuid:056f1a5a-1e1d-4367-a113-100c0c8fc107/module_er[1]/module_e1_4,2023,6 7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,4,0,300,300,1000,100,1,4,0,,,,,,,,uuid:056f1a5a-1e1d-4367-a113-100c0c8fc107,uuid:056f1a5a-1e1d-4367-a113-100c0c8fc107/module_er[1],uuid:056f1a5a-1e1d-4367-a113-100c0c8fc107/module_er
12,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:f8e82716-7872-4f90-a646-9b65f4fa53a3/module_er[1]/module_e1_4,2004,1 5 6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,22,0,2500,6500,2600,0,50,120,15,1,1,0,0,0,0,,uuid:f8e82716-7872-4f90-a646-9b65f4fa53a3,uuid:f8e82716-7872-4f90-a646-9b65f4fa53a3/module_er[1],uuid:f8e82716-7872-4f90-a646-9b65f4fa53a3/module_er
2,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:d44abebd-92f8-4e00-ae4d-5d1cae70f843/module_er[1]/module_e1_4,2001,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,8,0,500,400,30,0,20,40,0,,,,,,,,uuid:d44abebd-92f8-4e00-ae4d-5d1cae70f843,uuid:d44abebd-92f8-4e00-ae4d-5d1cae70f843/module_er[1],uuid:d44abebd-92f8-4e00-ae4d-5d1cae70f843/module_er
7,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:cda77b6f-3178-4547-a18b-07707a1071d8/module_er[1]/module_e1_4,2023,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,16,1000,3000,0,0,0,0,0,,,,,,,,uuid:cda77b6f-3178-4547-a18b-07707a1071d8,uuid:cda77b6f-3178-4547-a18b-07707a1071d8/module_er[1],uuid:cda77b6f-3178-4547-a18b-07707a1071d8/module_er
2,8,Pokur,1 2,"Tilapia, Rohu (Rui)",2,uuid:ae605a56-244d-4f7f-b394-6678904525d5/module_er[1]/module_e1_4,2020,12 14 16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,,0,0,0,0,0,0,,,,,,,,uuid:ae605a56-244d-4f7f-b394-6678904525d5,uuid:ae605a56-244d-4f7f-b394-6678904525d5/module_er[1],uuid:ae605a56-244d-4f7f-b394-6678904525d5/module_er
2,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:0c1fc07d-34f7-4dd6-a09b-4a08113f672c/module_er[1]/module_e1_4,2019,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,0,0,0,,200,0,0,1,10,0,,,,,,,,uuid:0c1fc07d-34f7-4dd6-a09b-4a08113f672c,uuid:0c1fc07d-34f7-4dd6-a09b-4a08113f672c/module_er[1],uuid:0c1fc07d-34f7-4dd6-a09b-4a08113f672c/module_er
2,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:ae3c4758-94ca-49fb-8eaf-5f86a7023fab/module_er[1]/module_e1_4,1995,1 5 6 7 8 25,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bata,,,,,,,,,,,1,0,100,50,10000,80000,30000,5000,20,1000,0,,,,,,,,uuid:ae3c4758-94ca-49fb-8eaf-5f86a7023fab,uuid:ae3c4758-94ca-49fb-8eaf-5f86a7023fab/module_er[1],uuid:ae3c4758-94ca-49fb-8eaf-5f86a7023fab/module_er
11,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:67677dbd-49bf-4440-a101-b67d1d74de47/module_er[1]/module_e1_4,2015,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,1,0,0,4200,2000,0,40,60,0,,,,,,,,uuid:67677dbd-49bf-4440-a101-b67d1d74de47,uuid:67677dbd-49bf-4440-a101-b67d1d74de47/module_er[1],uuid:67677dbd-49bf-4440-a101-b67d1d74de47/module_er
8,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:ee91bd96-afdc-41dc-b7eb-8433fd5e7c08/module_er[1]/module_e1_4,1970,12 16 17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,0,0,,0,0,0,1,2,0,,,,,,,,uuid:ee91bd96-afdc-41dc-b7eb-8433fd5e7c08,uuid:ee91bd96-afdc-41dc-b7eb-8433fd5e7c08/module_er[1],uuid:ee91bd96-afdc-41dc-b7eb-8433fd5e7c08/module_er
4,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:c1945323-9b4e-4577-9838-f45ea7aae466/module_er[1]/module_e1_4,2023,1 24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,0,1,0,500,11000,10000,2000,0,0,0,,,,,,,,uuid:c1945323-9b4e-4577-9838-f45ea7aae466,uuid:c1945323-9b4e-4577-9838-f45ea7aae466/module_er[1],uuid:c1945323-9b4e-4577-9838-f45ea7aae466/module_er
5,8,Pokur,1 2,"Tilapia, Rohu (Rui)",2,uuid:249b8d05-1349-4f08-9eaa-f3120efd8c0b/module_er[1]/module_e1_4,2017,1 2 6 7 10,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,1,20,0,1200,15000,3000,0,10,200,5,4,0,0,0,1,0,,uuid:249b8d05-1349-4f08-9eaa-f3120efd8c0b,uuid:249b8d05-1349-4f08-9eaa-f3120efd8c0b/module_er[1],uuid:249b8d05-1349-4f08-9eaa-f3120efd8c0b/module_er
2,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:3569ce42-7119-4005-9c8a-4006e301335c/module_er[1]/module_e1_4,2018,5 6 10 24,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,0,3,0,0,30000,30000,0,1,50,120,1,1,0,0,0,0,,uuid:3569ce42-7119-4005-9c8a-4006e301335c,uuid:3569ce42-7119-4005-9c8a-4006e301335c/module_er[1],uuid:3569ce42-7119-4005-9c8a-4006e301335c/module_er
7,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:f1f84747-ce9c-46a2-b29a-1d542bd869b4/module_er[1]/module_e1_4,2008,1 5 6 10 17,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,25,0,2000,2000,100,400,60,200,0,,,,,,,,uuid:f1f84747-ce9c-46a2-b29a-1d542bd869b4,uuid:f1f84747-ce9c-46a2-b29a-1d542bd869b4/module_er[1],uuid:f1f84747-ce9c-46a2-b29a-1d542bd869b4/module_er
10,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:715fc924-9f5b-47c1-ac78-182cdd83aa72/module_er[1]/module_e1_4,2017,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,Ekhon kono mach chas korle thakena,,,,,,,,,,0,0,0,0,,0,0,0,0,0,10,2,0,1,0,0,0,,uuid:715fc924-9f5b-47c1-ac78-182cdd83aa72,uuid:715fc924-9f5b-47c1-ac78-182cdd83aa72/module_er[1],uuid:715fc924-9f5b-47c1-ac78-182cdd83aa72/module_er
5,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:51c8d2b2-8b37-4dba-a32f-33a5050d8dae/module_er[1]/module_e1_4,2000,5 6 10 17,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,4,0,200,2000,1000,0,4,100,5,2,0,1,0,0,0,,uuid:51c8d2b2-8b37-4dba-a32f-33a5050d8dae,uuid:51c8d2b2-8b37-4dba-a32f-33a5050d8dae/module_er[1],uuid:51c8d2b2-8b37-4dba-a32f-33a5050d8dae/module_er
5,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:87ffc93f-a3fc-4b29-956e-8b7225e959c5/module_er[1]/module_e1_4,2008,12 13 14 17,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,,0,0,0,20,10,0,,,,,,,,uuid:87ffc93f-a3fc-4b29-956e-8b7225e959c5,uuid:87ffc93f-a3fc-4b29-956e-8b7225e959c5/module_er[1],uuid:87ffc93f-a3fc-4b29-956e-8b7225e959c5/module_er
2,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:a604d3ab-20de-4e36-aa6c-d2658fab56b7/module_er[1]/module_e1_4,2004,6 10 12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,1,0,0,,2000,0,0,2,35,0,,,,,,,,uuid:a604d3ab-20de-4e36-aa6c-d2658fab56b7,uuid:a604d3ab-20de-4e36-aa6c-d2658fab56b7/module_er[1],uuid:a604d3ab-20de-4e36-aa6c-d2658fab56b7/module_er
5,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:aef2009c-a996-45ff-963a-77390e1d76c0/module_er[1]/module_e1_4,2014,12 16 17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,0,0,,0,0,0,2,1,0,,,,,,,,uuid:aef2009c-a996-45ff-963a-77390e1d76c0,uuid:aef2009c-a996-45ff-963a-77390e1d76c0/module_er[1],uuid:aef2009c-a996-45ff-963a-77390e1d76c0/module_er
6,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:18441ba7-dd11-44bc-9e4e-3d20517c83d4/module_er[1]/module_e1_4,1975,1 10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,0,0,,0,0,0,1,5,0,,,,,,,,uuid:18441ba7-dd11-44bc-9e4e-3d20517c83d4,uuid:18441ba7-dd11-44bc-9e4e-3d20517c83d4/module_er[1],uuid:18441ba7-dd11-44bc-9e4e-3d20517c83d4/module_er
3,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:fd521b4f-c595-4f12-955e-fbaac10721a5/module_er[1]/module_e1_4,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,,1000,0,0,3,4,0,,,,,,,,uuid:fd521b4f-c595-4f12-955e-fbaac10721a5,uuid:fd521b4f-c595-4f12-955e-fbaac10721a5/module_er[1],uuid:fd521b4f-c595-4f12-955e-fbaac10721a5/module_er
4,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:9e12dd8e-ed3a-4f0e-8b0d-4b10e0fba493/module_er[1]/module_e1_4,2016,1 6 7 8 10,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,5,0,0,1800,30000,0,3,200,0,,,,,,,,uuid:9e12dd8e-ed3a-4f0e-8b0d-4b10e0fba493,uuid:9e12dd8e-ed3a-4f0e-8b0d-4b10e0fba493/module_er[1],uuid:9e12dd8e-ed3a-4f0e-8b0d-4b10e0fba493/module_er
