c1pesticide_id,c1pesticide_name,c1pesticide_dosage,c1pesticide_unit,c1pesticide_n_timee,c1pesticideuse_reason,PARENT_KEY,KEY,SET-OF-c1pesticide_repeat
2,Kitnas,50,1,1,2,uuid:46d87da2-9dc4-411e-94df-228a85abd2a0/module_c1[2],uuid:46d87da2-9dc4-411e-94df-228a85abd2a0/module_c1[2]/c1season_group-c1pesticide_repeat[2],uuid:46d87da2-9dc4-411e-94df-228a85abd2a0/module_c1[2]/c1season_group-c1pesticide_repeat
1,Name  jane na,20,1,1,1,uuid:de8ca291-8a3f-4d80-aa92-43aca1a2b70f/module_c1[1],uuid:de8ca291-8a3f-4d80-aa92-43aca1a2b70f/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:de8ca291-8a3f-4d80-aa92-43aca1a2b70f/module_c1[1]/c1season_group-c1pesticide_repeat
1,Name jane na,20,1,1,1,uuid:de8ca291-8a3f-4d80-aa92-43aca1a2b70f/module_c1[4],uuid:de8ca291-8a3f-4d80-aa92-43aca1a2b70f/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:de8ca291-8a3f-4d80-aa92-43aca1a2b70f/module_c1[4]/c1season_group-c1pesticide_repeat
1,Amiscore,100,1,2,3,uuid:76e2858a-8c9a-4d90-9a16-a31145e0ff5c/module_c1[1],uuid:76e2858a-8c9a-4d90-9a16-a31145e0ff5c/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:76e2858a-8c9a-4d90-9a16-a31145e0ff5c/module_c1[1]/c1season_group-c1pesticide_repeat
2,Setara,100,1,1,3,uuid:76e2858a-8c9a-4d90-9a16-a31145e0ff5c/module_c1[1],uuid:76e2858a-8c9a-4d90-9a16-a31145e0ff5c/module_c1[1]/c1season_group-c1pesticide_repeat[2],uuid:76e2858a-8c9a-4d90-9a16-a31145e0ff5c/module_c1[1]/c1season_group-c1pesticide_repeat
1,Jig salper,300,2,2,3,uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[1],uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[1]/c1season_group-c1pesticide_repeat
2,Boron,200,2,2,3,uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[1],uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[1]/c1season_group-c1pesticide_repeat[2],uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[1]/c1season_group-c1pesticide_repeat
3,Vitako,400,2,2,3,uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[1],uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[1]/c1season_group-c1pesticide_repeat[3],uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[1]/c1season_group-c1pesticide_repeat
4,Puradan,200,2,1,3,uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[1],uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[1]/c1season_group-c1pesticide_repeat[4],uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[1]/c1season_group-c1pesticide_repeat
1,Jig salper,200,2,1,3,uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[2],uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[2]/c1season_group-c1pesticide_repeat
2,Boron,300,2,2,3,uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[2],uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[2]/c1season_group-c1pesticide_repeat[2],uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[2]/c1season_group-c1pesticide_repeat
1,Jig salper,300,2,2,3,uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[4],uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[4]/c1season_group-c1pesticide_repeat
2,Boron,300,2,2,3,uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[4],uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[4]/c1season_group-c1pesticide_repeat[2],uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[4]/c1season_group-c1pesticide_repeat
3,Vitaok,300,2,2,3,uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[4],uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[4]/c1season_group-c1pesticide_repeat[3],uuid:5be926b6-2db6-40bf-b127-955301fdfb7a/module_c1[4]/c1season_group-c1pesticide_repeat
1,Limbor,100,1,2,3,uuid:1c335ac5-ce95-4b69-a7bb-8b4721f0c932/module_c1[1],uuid:1c335ac5-ce95-4b69-a7bb-8b4721f0c932/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:1c335ac5-ce95-4b69-a7bb-8b4721f0c932/module_c1[1]/c1season_group-c1pesticide_repeat
2,Nitron,50,1,2,3,uuid:1c335ac5-ce95-4b69-a7bb-8b4721f0c932/module_c1[1],uuid:1c335ac5-ce95-4b69-a7bb-8b4721f0c932/module_c1[1]/c1season_group-c1pesticide_repeat[2],uuid:1c335ac5-ce95-4b69-a7bb-8b4721f0c932/module_c1[1]/c1season_group-c1pesticide_repeat
1,Nitron,50,1,2,3,uuid:1c335ac5-ce95-4b69-a7bb-8b4721f0c932/module_c1[2],uuid:1c335ac5-ce95-4b69-a7bb-8b4721f0c932/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:1c335ac5-ce95-4b69-a7bb-8b4721f0c932/module_c1[2]/c1season_group-c1pesticide_repeat
2,Cijita,50,2,1,3,uuid:1c335ac5-ce95-4b69-a7bb-8b4721f0c932/module_c1[2],uuid:1c335ac5-ce95-4b69-a7bb-8b4721f0c932/module_c1[2]/c1season_group-c1pesticide_repeat[2],uuid:1c335ac5-ce95-4b69-a7bb-8b4721f0c932/module_c1[2]/c1season_group-c1pesticide_repeat
3,Vinas,30,2,1,3,uuid:1c335ac5-ce95-4b69-a7bb-8b4721f0c932/module_c1[2],uuid:1c335ac5-ce95-4b69-a7bb-8b4721f0c932/module_c1[2]/c1season_group-c1pesticide_repeat[3],uuid:1c335ac5-ce95-4b69-a7bb-8b4721f0c932/module_c1[2]/c1season_group-c1pesticide_repeat
1,Nitron,50,1,2,3,uuid:1c335ac5-ce95-4b69-a7bb-8b4721f0c932/module_c1[4],uuid:1c335ac5-ce95-4b69-a7bb-8b4721f0c932/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:1c335ac5-ce95-4b69-a7bb-8b4721f0c932/module_c1[4]/c1season_group-c1pesticide_repeat
2,Cinjeta,50,2,2,3,uuid:1c335ac5-ce95-4b69-a7bb-8b4721f0c932/module_c1[4],uuid:1c335ac5-ce95-4b69-a7bb-8b4721f0c932/module_c1[4]/c1season_group-c1pesticide_repeat[2],uuid:1c335ac5-ce95-4b69-a7bb-8b4721f0c932/module_c1[4]/c1season_group-c1pesticide_repeat
3,Vinas,30,2,1,3,uuid:1c335ac5-ce95-4b69-a7bb-8b4721f0c932/module_c1[4],uuid:1c335ac5-ce95-4b69-a7bb-8b4721f0c932/module_c1[4]/c1season_group-c1pesticide_repeat[3],uuid:1c335ac5-ce95-4b69-a7bb-8b4721f0c932/module_c1[4]/c1season_group-c1pesticide_repeat
1,Cinveta,20,2,2,3,uuid:a2524004-6cd9-4bb4-b258-e6a841561747/module_c1[1],uuid:a2524004-6cd9-4bb4-b258-e6a841561747/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:a2524004-6cd9-4bb4-b258-e6a841561747/module_c1[1]/c1season_group-c1pesticide_repeat
2,Vinas,30,1,1,3,uuid:a2524004-6cd9-4bb4-b258-e6a841561747/module_c1[1],uuid:a2524004-6cd9-4bb4-b258-e6a841561747/module_c1[1]/c1season_group-c1pesticide_repeat[2],uuid:a2524004-6cd9-4bb4-b258-e6a841561747/module_c1[1]/c1season_group-c1pesticide_repeat
1,Limbor,50,1,2,3,uuid:a2524004-6cd9-4bb4-b258-e6a841561747/module_c1[2],uuid:a2524004-6cd9-4bb4-b258-e6a841561747/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:a2524004-6cd9-4bb4-b258-e6a841561747/module_c1[2]/c1season_group-c1pesticide_repeat
2,Cinvita,100,1,2,3,uuid:a2524004-6cd9-4bb4-b258-e6a841561747/module_c1[2],uuid:a2524004-6cd9-4bb4-b258-e6a841561747/module_c1[2]/c1season_group-c1pesticide_repeat[2],uuid:a2524004-6cd9-4bb4-b258-e6a841561747/module_c1[2]/c1season_group-c1pesticide_repeat
1,Nitron,50,1,2,3,uuid:a2524004-6cd9-4bb4-b258-e6a841561747/module_c1[4],uuid:a2524004-6cd9-4bb4-b258-e6a841561747/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:a2524004-6cd9-4bb4-b258-e6a841561747/module_c1[4]/c1season_group-c1pesticide_repeat
2,Nicuon,50,1,2,3,uuid:a2524004-6cd9-4bb4-b258-e6a841561747/module_c1[4],uuid:a2524004-6cd9-4bb4-b258-e6a841561747/module_c1[4]/c1season_group-c1pesticide_repeat[2],uuid:a2524004-6cd9-4bb4-b258-e6a841561747/module_c1[4]/c1season_group-c1pesticide_repeat
1,Poka mara bis,100,1,9,3,uuid:f8f1ce9a-c358-4d66-b8fd-0650953b7bd5/module_c1[5],uuid:f8f1ce9a-c358-4d66-b8fd-0650953b7bd5/module_c1[5]/c1season_group-c1pesticide_repeat[1],uuid:f8f1ce9a-c358-4d66-b8fd-0650953b7bd5/module_c1[5]/c1season_group-c1pesticide_repeat
2,vitamin,100,1,6,1,uuid:f8f1ce9a-c358-4d66-b8fd-0650953b7bd5/module_c1[5],uuid:f8f1ce9a-c358-4d66-b8fd-0650953b7bd5/module_c1[5]/c1season_group-c1pesticide_repeat[2],uuid:f8f1ce9a-c358-4d66-b8fd-0650953b7bd5/module_c1[5]/c1season_group-c1pesticide_repeat
1,Edul mara bis,2,2,1,2,uuid:121f2663-715d-4610-9c93-c1539f15f6e6/module_c1[1],uuid:121f2663-715d-4610-9c93-c1539f15f6e6/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:121f2663-715d-4610-9c93-c1539f15f6e6/module_c1[1]/c1season_group-c1pesticide_repeat
1,Edul mara bis,2,2,1,2,uuid:121f2663-715d-4610-9c93-c1539f15f6e6/module_c1[4],uuid:121f2663-715d-4610-9c93-c1539f15f6e6/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:121f2663-715d-4610-9c93-c1539f15f6e6/module_c1[4]/c1season_group-c1pesticide_repeat
1,Vitako,50,2,2,2,uuid:70f41fa9-ac32-481e-9df2-f4da32626efa/module_c1[2],uuid:70f41fa9-ac32-481e-9df2-f4da32626efa/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:70f41fa9-ac32-481e-9df2-f4da32626efa/module_c1[2]/c1season_group-c1pesticide_repeat
1,Nm blte pre na,150,2,1,3,uuid:6418b1ee-6d2c-48c1-9e73-3e7330a81381/module_c1[1],uuid:6418b1ee-6d2c-48c1-9e73-3e7330a81381/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:6418b1ee-6d2c-48c1-9e73-3e7330a81381/module_c1[1]/c1season_group-c1pesticide_repeat
2,Vitako,100,2,1,3,uuid:6418b1ee-6d2c-48c1-9e73-3e7330a81381/module_c1[1],uuid:6418b1ee-6d2c-48c1-9e73-3e7330a81381/module_c1[1]/c1season_group-c1pesticide_repeat[2],uuid:6418b1ee-6d2c-48c1-9e73-3e7330a81381/module_c1[1]/c1season_group-c1pesticide_repeat
1,Chetra,50,1,2,2,uuid:6418b1ee-6d2c-48c1-9e73-3e7330a81381/module_c1[4],uuid:6418b1ee-6d2c-48c1-9e73-3e7330a81381/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:6418b1ee-6d2c-48c1-9e73-3e7330a81381/module_c1[4]/c1season_group-c1pesticide_repeat
1,Kaptar,200,1,2,1,uuid:5d77f18d-1658-41b7-8000-32f20c2af687/module_c1[1],uuid:5d77f18d-1658-41b7-8000-32f20c2af687/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:5d77f18d-1658-41b7-8000-32f20c2af687/module_c1[1]/c1season_group-c1pesticide_repeat
1,Random star plus 70WJ,50,2,2,2,uuid:6781ef55-5fb0-4d72-8c8d-e0d49f269d04/module_c1[1],uuid:6781ef55-5fb0-4d72-8c8d-e0d49f269d04/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:6781ef55-5fb0-4d72-8c8d-e0d49f269d04/module_c1[1]/c1season_group-c1pesticide_repeat
2,Doras,400,1,1,1,uuid:6781ef55-5fb0-4d72-8c8d-e0d49f269d04/module_c1[1],uuid:6781ef55-5fb0-4d72-8c8d-e0d49f269d04/module_c1[1]/c1season_group-c1pesticide_repeat[2],uuid:6781ef55-5fb0-4d72-8c8d-e0d49f269d04/module_c1[1]/c1season_group-c1pesticide_repeat
1,Altima,75,2,3,1,uuid:6781ef55-5fb0-4d72-8c8d-e0d49f269d04/module_c1[2],uuid:6781ef55-5fb0-4d72-8c8d-e0d49f269d04/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:6781ef55-5fb0-4d72-8c8d-e0d49f269d04/module_c1[2]/c1season_group-c1pesticide_repeat
2,Mister tok,100,1,1,1,uuid:6781ef55-5fb0-4d72-8c8d-e0d49f269d04/module_c1[2],uuid:6781ef55-5fb0-4d72-8c8d-e0d49f269d04/module_c1[2]/c1season_group-c1pesticide_repeat[2],uuid:6781ef55-5fb0-4d72-8c8d-e0d49f269d04/module_c1[2]/c1season_group-c1pesticide_repeat
1,Mister tok,100,1,2,1,uuid:6781ef55-5fb0-4d72-8c8d-e0d49f269d04/module_c1[4],uuid:6781ef55-5fb0-4d72-8c8d-e0d49f269d04/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:6781ef55-5fb0-4d72-8c8d-e0d49f269d04/module_c1[4]/c1season_group-c1pesticide_repeat
2,Altima,75,2,3,1,uuid:6781ef55-5fb0-4d72-8c8d-e0d49f269d04/module_c1[4],uuid:6781ef55-5fb0-4d72-8c8d-e0d49f269d04/module_c1[4]/c1season_group-c1pesticide_repeat[2],uuid:6781ef55-5fb0-4d72-8c8d-e0d49f269d04/module_c1[4]/c1season_group-c1pesticide_repeat
3,Virtako,50,2,2,1,uuid:6781ef55-5fb0-4d72-8c8d-e0d49f269d04/module_c1[4],uuid:6781ef55-5fb0-4d72-8c8d-e0d49f269d04/module_c1[4]/c1season_group-c1pesticide_repeat[3],uuid:6781ef55-5fb0-4d72-8c8d-e0d49f269d04/module_c1[4]/c1season_group-c1pesticide_repeat
1,Jhilik,50,2,1,2,uuid:f1d4a735-e194-42a1-a38b-8f87593c21c7/module_c1[1],uuid:f1d4a735-e194-42a1-a38b-8f87593c21c7/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:f1d4a735-e194-42a1-a38b-8f87593c21c7/module_c1[1]/c1season_group-c1pesticide_repeat
1,Jhilik,50,2,1,2,uuid:f1d4a735-e194-42a1-a38b-8f87593c21c7/module_c1[2],uuid:f1d4a735-e194-42a1-a38b-8f87593c21c7/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:f1d4a735-e194-42a1-a38b-8f87593c21c7/module_c1[2]/c1season_group-c1pesticide_repeat
1,Jhilik,50,2,1,2,uuid:f1d4a735-e194-42a1-a38b-8f87593c21c7/module_c1[4],uuid:f1d4a735-e194-42a1-a38b-8f87593c21c7/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:f1d4a735-e194-42a1-a38b-8f87593c21c7/module_c1[4]/c1season_group-c1pesticide_repeat
1,Virtako,10,2,3,3,uuid:f37985ae-8699-4d47-a88c-d9c350bbe9c5/module_c1[1],uuid:f37985ae-8699-4d47-a88c-d9c350bbe9c5/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:f37985ae-8699-4d47-a88c-d9c350bbe9c5/module_c1[1]/c1season_group-c1pesticide_repeat
2,Binas,100,2,1,3,uuid:f37985ae-8699-4d47-a88c-d9c350bbe9c5/module_c1[1],uuid:f37985ae-8699-4d47-a88c-d9c350bbe9c5/module_c1[1]/c1season_group-c1pesticide_repeat[2],uuid:f37985ae-8699-4d47-a88c-d9c350bbe9c5/module_c1[1]/c1season_group-c1pesticide_repeat
1,Virtako,10,2,3,3,uuid:f37985ae-8699-4d47-a88c-d9c350bbe9c5/module_c1[2],uuid:f37985ae-8699-4d47-a88c-d9c350bbe9c5/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:f37985ae-8699-4d47-a88c-d9c350bbe9c5/module_c1[2]/c1season_group-c1pesticide_repeat
2,Binas,100,2,1,3,uuid:f37985ae-8699-4d47-a88c-d9c350bbe9c5/module_c1[2],uuid:f37985ae-8699-4d47-a88c-d9c350bbe9c5/module_c1[2]/c1season_group-c1pesticide_repeat[2],uuid:f37985ae-8699-4d47-a88c-d9c350bbe9c5/module_c1[2]/c1season_group-c1pesticide_repeat
1,Binas,100,2,1,3,uuid:f37985ae-8699-4d47-a88c-d9c350bbe9c5/module_c1[4],uuid:f37985ae-8699-4d47-a88c-d9c350bbe9c5/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:f37985ae-8699-4d47-a88c-d9c350bbe9c5/module_c1[4]/c1season_group-c1pesticide_repeat
2,Virtako,10,2,2,3,uuid:f37985ae-8699-4d47-a88c-d9c350bbe9c5/module_c1[4],uuid:f37985ae-8699-4d47-a88c-d9c350bbe9c5/module_c1[4]/c1season_group-c1pesticide_repeat[2],uuid:f37985ae-8699-4d47-a88c-d9c350bbe9c5/module_c1[4]/c1season_group-c1pesticide_repeat
1,Majra puka,250,1,1,3,uuid:60ea3d12-a55b-411d-9ea5-0a28cc780086/module_c1[1],uuid:60ea3d12-a55b-411d-9ea5-0a28cc780086/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:60ea3d12-a55b-411d-9ea5-0a28cc780086/module_c1[1]/c1season_group-c1pesticide_repeat
2,Patakata,250,1,1,3,uuid:60ea3d12-a55b-411d-9ea5-0a28cc780086/module_c1[1],uuid:60ea3d12-a55b-411d-9ea5-0a28cc780086/module_c1[1]/c1season_group-c1pesticide_repeat[2],uuid:60ea3d12-a55b-411d-9ea5-0a28cc780086/module_c1[1]/c1season_group-c1pesticide_repeat
1,Majra puka,100,1,1,3,uuid:a855fafd-aef3-4276-9049-62e92fd185cb/module_c1[1],uuid:a855fafd-aef3-4276-9049-62e92fd185cb/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:a855fafd-aef3-4276-9049-62e92fd185cb/module_c1[1]/c1season_group-c1pesticide_repeat
2,Dhn pata kata,100,1,1,3,uuid:a855fafd-aef3-4276-9049-62e92fd185cb/module_c1[1],uuid:a855fafd-aef3-4276-9049-62e92fd185cb/module_c1[1]/c1season_group-c1pesticide_repeat[2],uuid:a855fafd-aef3-4276-9049-62e92fd185cb/module_c1[1]/c1season_group-c1pesticide_repeat
1,Mone nai,200,1,1,2,uuid:d9de9549-7e8b-4f25-9ec6-5a0f2dda1dd9/module_c1[1],uuid:d9de9549-7e8b-4f25-9ec6-5a0f2dda1dd9/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:d9de9549-7e8b-4f25-9ec6-5a0f2dda1dd9/module_c1[1]/c1season_group-c1pesticide_repeat
2,Vule gache,200,1,1,2,uuid:d9de9549-7e8b-4f25-9ec6-5a0f2dda1dd9/module_c1[1],uuid:d9de9549-7e8b-4f25-9ec6-5a0f2dda1dd9/module_c1[1]/c1season_group-c1pesticide_repeat[2],uuid:d9de9549-7e8b-4f25-9ec6-5a0f2dda1dd9/module_c1[1]/c1season_group-c1pesticide_repeat
1,Mone nai,250,1,1,2,uuid:d9de9549-7e8b-4f25-9ec6-5a0f2dda1dd9/module_c1[4],uuid:d9de9549-7e8b-4f25-9ec6-5a0f2dda1dd9/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:d9de9549-7e8b-4f25-9ec6-5a0f2dda1dd9/module_c1[4]/c1season_group-c1pesticide_repeat
1,Nam bolte pare na,30,1,1,3,uuid:27b1c1f4-3233-4216-9241-7d2cd1404869/module_c1[2],uuid:27b1c1f4-3233-4216-9241-7d2cd1404869/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:27b1c1f4-3233-4216-9241-7d2cd1404869/module_c1[2]/c1season_group-c1pesticide_repeat
1,Boxar,200,1,1,2,uuid:2e01ab7d-95a7-432c-8abd-2d94425052dd/module_c1[1],uuid:2e01ab7d-95a7-432c-8abd-2d94425052dd/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:2e01ab7d-95a7-432c-8abd-2d94425052dd/module_c1[1]/c1season_group-c1pesticide_repeat
1,Furadana,1000,2,1,2,uuid:2e01ab7d-95a7-432c-8abd-2d94425052dd/module_c1[2],uuid:2e01ab7d-95a7-432c-8abd-2d94425052dd/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:2e01ab7d-95a7-432c-8abd-2d94425052dd/module_c1[2]/c1season_group-c1pesticide_repeat
1,Furadana,1000,2,1,2,uuid:2e01ab7d-95a7-432c-8abd-2d94425052dd/module_c1[4],uuid:2e01ab7d-95a7-432c-8abd-2d94425052dd/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:2e01ab7d-95a7-432c-8abd-2d94425052dd/module_c1[4]/c1season_group-c1pesticide_repeat
1,Furaton,200,2,1,1,uuid:4bd65d77-abcc-412f-98ef-e3ba2c91c686/module_c1[2],uuid:4bd65d77-abcc-412f-98ef-e3ba2c91c686/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:4bd65d77-abcc-412f-98ef-e3ba2c91c686/module_c1[2]/c1season_group-c1pesticide_repeat
2,Magazine,5,1,2,3,uuid:4bd65d77-abcc-412f-98ef-e3ba2c91c686/module_c1[2],uuid:4bd65d77-abcc-412f-98ef-e3ba2c91c686/module_c1[2]/c1season_group-c1pesticide_repeat[2],uuid:4bd65d77-abcc-412f-98ef-e3ba2c91c686/module_c1[2]/c1season_group-c1pesticide_repeat
1,Basodil,4,2,2,3,uuid:4bd65d77-abcc-412f-98ef-e3ba2c91c686/module_c1[4],uuid:4bd65d77-abcc-412f-98ef-e3ba2c91c686/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:4bd65d77-abcc-412f-98ef-e3ba2c91c686/module_c1[4]/c1season_group-c1pesticide_repeat
2,Furaton,200,2,1,1,uuid:4bd65d77-abcc-412f-98ef-e3ba2c91c686/module_c1[4],uuid:4bd65d77-abcc-412f-98ef-e3ba2c91c686/module_c1[4]/c1season_group-c1pesticide_repeat[2],uuid:4bd65d77-abcc-412f-98ef-e3ba2c91c686/module_c1[4]/c1season_group-c1pesticide_repeat
1,Vittaku,20,2,2,3,uuid:35b19420-3dc6-43cf-b7a8-ea4167763027/module_c1[1],uuid:35b19420-3dc6-43cf-b7a8-ea4167763027/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:35b19420-3dc6-43cf-b7a8-ea4167763027/module_c1[1]/c1season_group-c1pesticide_repeat
1,Vittaki,50,2,3,3,uuid:35b19420-3dc6-43cf-b7a8-ea4167763027/module_c1[2],uuid:35b19420-3dc6-43cf-b7a8-ea4167763027/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:35b19420-3dc6-43cf-b7a8-ea4167763027/module_c1[2]/c1season_group-c1pesticide_repeat
2,Mashalla,20,2,2,3,uuid:35b19420-3dc6-43cf-b7a8-ea4167763027/module_c1[2],uuid:35b19420-3dc6-43cf-b7a8-ea4167763027/module_c1[2]/c1season_group-c1pesticide_repeat[2],uuid:35b19420-3dc6-43cf-b7a8-ea4167763027/module_c1[2]/c1season_group-c1pesticide_repeat
3,Theobit,100,2,2,3,uuid:35b19420-3dc6-43cf-b7a8-ea4167763027/module_c1[2],uuid:35b19420-3dc6-43cf-b7a8-ea4167763027/module_c1[2]/c1season_group-c1pesticide_repeat[3],uuid:35b19420-3dc6-43cf-b7a8-ea4167763027/module_c1[2]/c1season_group-c1pesticide_repeat
1,Vittaki,30,2,2,3,uuid:35b19420-3dc6-43cf-b7a8-ea4167763027/module_c1[4],uuid:35b19420-3dc6-43cf-b7a8-ea4167763027/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:35b19420-3dc6-43cf-b7a8-ea4167763027/module_c1[4]/c1season_group-c1pesticide_repeat
2,Nam jane na,20,2,1,3,uuid:35b19420-3dc6-43cf-b7a8-ea4167763027/module_c1[4],uuid:35b19420-3dc6-43cf-b7a8-ea4167763027/module_c1[4]/c1season_group-c1pesticide_repeat[2],uuid:35b19420-3dc6-43cf-b7a8-ea4167763027/module_c1[4]/c1season_group-c1pesticide_repeat
1,Batin,50,2,3,3,uuid:4098e5be-f460-4d13-b7ea-e43dc80249a7/module_c1[1],uuid:4098e5be-f460-4d13-b7ea-e43dc80249a7/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:4098e5be-f460-4d13-b7ea-e43dc80249a7/module_c1[1]/c1season_group-c1pesticide_repeat
2,Marsal,100,1,3,3,uuid:4098e5be-f460-4d13-b7ea-e43dc80249a7/module_c1[1],uuid:4098e5be-f460-4d13-b7ea-e43dc80249a7/module_c1[1]/c1season_group-c1pesticide_repeat[2],uuid:4098e5be-f460-4d13-b7ea-e43dc80249a7/module_c1[1]/c1season_group-c1pesticide_repeat
1,Batin,40,2,2,3,uuid:a7a7a97e-8e3a-4a8b-a789-98a1b60b0e08/module_c1[1],uuid:a7a7a97e-8e3a-4a8b-a789-98a1b60b0e08/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:a7a7a97e-8e3a-4a8b-a789-98a1b60b0e08/module_c1[1]/c1season_group-c1pesticide_repeat
2,Virtako,40,2,2,3,uuid:a7a7a97e-8e3a-4a8b-a789-98a1b60b0e08/module_c1[1],uuid:a7a7a97e-8e3a-4a8b-a789-98a1b60b0e08/module_c1[1]/c1season_group-c1pesticide_repeat[2],uuid:a7a7a97e-8e3a-4a8b-a789-98a1b60b0e08/module_c1[1]/c1season_group-c1pesticide_repeat
1,Batin,40,2,2,3,uuid:a7a7a97e-8e3a-4a8b-a789-98a1b60b0e08/module_c1[2],uuid:a7a7a97e-8e3a-4a8b-a789-98a1b60b0e08/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:a7a7a97e-8e3a-4a8b-a789-98a1b60b0e08/module_c1[2]/c1season_group-c1pesticide_repeat
2,Virtako,40,2,2,3,uuid:a7a7a97e-8e3a-4a8b-a789-98a1b60b0e08/module_c1[2],uuid:a7a7a97e-8e3a-4a8b-a789-98a1b60b0e08/module_c1[2]/c1season_group-c1pesticide_repeat[2],uuid:a7a7a97e-8e3a-4a8b-a789-98a1b60b0e08/module_c1[2]/c1season_group-c1pesticide_repeat
1,Setara,250,1,2,3,uuid:a7a7a97e-8e3a-4a8b-a789-98a1b60b0e08/module_c1[4],uuid:a7a7a97e-8e3a-4a8b-a789-98a1b60b0e08/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:a7a7a97e-8e3a-4a8b-a789-98a1b60b0e08/module_c1[4]/c1season_group-c1pesticide_repeat
